0888,374968
0889,374968
0890,374982
0891,374982
0892,375039
0893,375079
0894,375098
0895,375098
0896,375098
0897,375103
0898,375113
0899,375114
0900,375114
0901,375132
0902,375182
0903,375221
0904,375221
0905,375227
0906,375227
0907,375227
0908,375227
0909,375227
0910,375227
0911,375227
0912,375227
0913,375227
0914,375236
0915,375243
0916,375261
0917,375273
0918,375279
0919,375279
0920,375279
0921,375279
0922,375294
0923,375294
0924,375308
0925,375330
0926,375330
0927,375330
0928,375346
0929,375356
0930,375369
0931,375369
0932,375369
0933,375371
0934,375371
0935,375371
0936,375372
0937,375383
0938,375396
0939,375396
0940,375396
0941,375396
0942,375396
0943,375396
0944,375396
0945,375396
0946,375396
0947,375402
0948,375402
0949,375402
0950,375413
0951,375413
0952,375420
0953,375420
0954,375420
0955,375420
0956,375420
0957,375420
0958,375420
0959,375420
0960,375420
0961,375439
0962,375439
0963,375439
0964,375452
0965,375456
0966,375460
0967,375460
0968,375460
0969,375460
0970,375471
0971,375471
0972,375492
0973,375501
0974,375516
0975,375516
0976,375516
0977,375516
0978,375516
0979,375516
0980,375516
0981,375516
0982,375516
0983,375517
0984,375530
0985,375552
0986,375608
0987,375608
0988,375608
0989,375611
0990,375611
0991,375611
0992,375611
0993,375645
0994,375645
0995,375645
0996,375645
0997,375647
0998,375658
0999,375658
1000,375664
1001,375665
1002,375678
1003,375683
1004,375683
1005,375683
1006,375736
1007,375736
1008,375744
1009,375752
1010,375753
1011,375753
1012,375770
1013,375784
1014,375793
1015,375793
1016,375793
1017,375793
1018,375793
1019,375793
1020,375796
1021,375803
1022,375804
1023,375806
1024,375811
1025,375811
1026,375836
1027,375836
1028,375836
1029,375842
1030,375877
1031,375877
1032,375894
1033,375894
1034,375894
1035,375897
1036,375906
1037,375908
1038,375912
1039,375912
1040,375921
1041,375921
1042,375921
1043,375921
1044,375921
1045,375949
1046,376010
1047,376022
1048,376057
1049,376064
1050,376116
1051,376124
1052,376152
1053,376199
1054,376199
1055,376201
1056,376201
1057,376201
1058,376201
1059,376201
1060,376201
1061,376201
1062,376201
1063,376201
1064,376226
1065,376258
1066,376258
1067,376274
1068,376379
1069,376379
1070,376379
1071,376379
1072,376379
1073,376379
1074,376379
1075,376379
1076,376379
1077,376382
1078,376382
1079,376382
1080,376382
1081,376382
1082,376382
1083,376382
1084,376382
1085,376382
1086,376418
1087,376418
1088,376418
1089,376418
1090,376418
1091,376418
1092,376419
1093,376419
1094,376426
1095,376426
1096,376426
1097,376432
1098,376535
1099,376538
1100,376620
1101,376702
1102,376716
1103,376811
1104,376811
1105,376811
1106,376811
1107,376840
1108,376964
1109,377035
1110,377035
1111,377035
1112,377050
1113,377050
1114,377174
1115,377174
1116,377174
1117,377250
1118,377265
1119,377286
1120,377373
1121,377547
1122,377547
1123,377585
1124,377605
1125,377663
1126,377782
1127,377872
1128,377951
1129,377962
1130,378013
1131,378017
1132,378017
1133,378017
1134,378017
1135,378134
1136,378143
1137,378143
1138,378265
1139,378286
1140,378286
1141,378374
1142,378405
1143,378431
1144,378431
1145,378450
1146,378450
1147,378450
1148,378450
1149,378450
1150,378450
1151,378450
1152,378450
1153,378450
1154,378561
1155,378561
1156,378561
1157,378561
1158,378619
1159,378619
1160,378662
1161,378701
1162,378709
1163,378709
1164,378709
1165,378709
1166,378709
1167,378709
1168,378709
1169,378709
1170,378709
1171,378716
1172,378724
1173,378727
1174,378727
1175,378793
1176,378876
1177,378876
1178,378915
1179,378943
1180,378943
1181,378943
1182,378974
1183,378975
1184,379029
1185,379088
1186,379088
1187,379113
1188,379113
1189,379113
1190,379141
1191,379141
1192,379141
1193,379141
1194,379141
1195,379141
1196,379141
1197,379141
1198,379141
1199,379266
1200,379278
1201,379278
1202,379283
1203,379283
1204,379283
1205,379328
1206,379357
1207,379386
1208,379411
1209,379453
1210,379453
1211,379453
1212,379599
1213,379635
1214,379635
1215,379635
1216,379635
1217,379657
1218,379660
1219,379686
1220,379696
1221,379696
1222,379696
1223,379723
1224,379723
1225,379723
1226,379723
1227,379723
1228,379723
1229,379723
1230,379723
1231,379723
1232,379729
1233,379729
1234,379782
1235,379859
1236,379859
1237,379860
1238,379862
1239,379922
1240,379922
1241,379940
1242,379986
1243,380120
1244,380120
1245,380120
1246,380120
1247,380120
1248,380120
1249,380120
1250,380124
1251,380140
1252,380166
1253,380166
1254,380166
1255,380166
1256,380178
1257,380203
1258,380220
1259,380252
1260,380253
1261,380259
1262,380259
1263,380260
1264,380277
1265,380283
1266,380285
1267,380344
1268,380344
1269,380344
1270,380368
1271,380408
1272,380408
1273,380408
1274,380426
1275,380426
1276,380430
1277,380430
1278,380430
1279,380430
1280,380430
1281,380430
1282,380430
1283,380430
